,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7103,1061,0,48,59746.04,8.245576,13,2,0,63.220240000000004,220.1149,6172.045881,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
681,6911,1,56,90059.86,8.862064813,10,0,0,8.886453729,127.44206899999999,1390.292533,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
8736,3211,0,72,24592.08,9.83918,15,1,1,67.78399,230.1051,6028.793302,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
1027,384,1,36,35357.64,10.94456682,13,1,1,4.303849456,182.446995,682.9095847,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
6057,277,0,33,29438.79,16.01829,9,0,1,50.48601,182.4538,4460.120921,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
4467,21462,1,21,20057.8,7.383215,14,1,2,2.426747,222.6326,1385.2692279999999,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
3625,76,0,84,9967.84,4.199369,9,1,2,20.89442,220.1615,2210.526102,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0
4446,5402,3,38,15377.23,7.024458999999999,15,1,0,2.5097419999999997,162.4653,1135.537453,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
386,9562,4,30,52531.72,15.83394061,14,1,0,10.4103675,149.944668,1718.5552030000001,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
3049,2593,0,38,41643.14,10.38163,12,1,0,17.29281,172.4885,2120.765903,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
957,8854,0,52,131500.47,12.40982989,16,1,1,16.66213522,220.132293,1943.761302,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
8292,830,3,19,63977.13,6.008081,15,0,0,70.00545,117.4835,6160.553033,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3059,1879,2,42,42517.98,10.58815,12,2,0,7.032433,245.1283,1818.572601,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
482,4295,7,53,23413.1,11.38306511,11,3,0,5.709925704,172.45785700000002,1091.10126,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
7386,403,1,34,110491.4,14.086070000000001,12,2,1,53.90815,104.9643,4996.04596,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
907,1436,0,42,20841.67,10.02323853,12,2,1,9.137809439,184.967019,1196.870152,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
1641,1402,1,73,94903.08,9.927146707,15,1,0,14.52416667,157.469817,1299.5973,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
2609,12237,2,46,42550.92,9.513517,12,1,1,13.75426,277.6375,1947.0587070000001,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0
1444,2712,4,46,65864.17,12.2946551,13,2,0,7.349883172,127.511223,885.546457,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
5205,14210,2,67,78119.96,7.944754,10,0,1,71.76841999999999,127.4421,6455.138761,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3485,233,1,62,61174.45,11.90278,13,2,1,11.31749,162.447,1585.841616,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
3938,19669,0,75,11611.46,5.824936,14,0,0,2.326316,222.65,768.9098018,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
9638,335,2,60,10326.69,9.509801,20,0,0,68.37019000000001,267.6427,6752.652755,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
4587,3521,6,74,51251.01,9.909877,10,1,1,3.080084,79.97886,436.2644992,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1300,28804,0,63,23514.45,10.6945716,17,4,0,11.19078648,104.964303,1370.0124529999998,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8318,12823,9,62,9230.18,13.00811,12,3,0,37.05135,184.9939,3756.6422390000002,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
4435,3519,3,63,38737.86,6.693519,15,0,0,1.709971,172.4441,479.5519429,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
1423,12162,1,89,38227.48,8.849510435,14,1,0,5.68109955,139.98157700000002,738.9464573,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
1625,102,5,71,82960.42,9.885701354,5,0,1,4.589210527,95.005709,618.4967851,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
5337,1271,2,71,26166.52,8.908092,9,2,1,66.59235,204.9797,5765.833852000001,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
8098,4489,5,83,28019.03,8.312154,15,1,1,65.2185,129.9483,5998.804193999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1126,2115,1,23,22032.37,10.78273936,11,0,0,9.510993751,167.45641899999998,1142.4274990000001,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
4871,2064,1,34,17638.9,11.140839999999999,11,1,2,15.33595,172.4705,2065.691215,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
4031,5493,1,32,11098.33,7.210336,16,0,0,17.31427,147.4713,1735.7073300000002,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
9558,1376,4,59,59794.64,4.836911,14,3,0,60.7205,144.9889,5838.500288,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0
917,541,4,50,18414.04,6.9116261439999995,14,0,2,3.679255472,142.485486,836.5749555,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0
6456,9910,0,49,37658.41,10.63472,14,3,0,71.60925999999999,104.9629,6109.236207,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
7430,47067,0,88,32152.08,13.29565,13,1,0,48.68893,275.1336,4615.877756,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
4721,7156,1,85,18513.69,8.783005000000001,10,0,0,15.752220000000001,207.4974,1680.906796,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1
319,23517,1,72,51154.34,11.03563726,9,1,0,3.999030359,210.15627400000002,886.3400740000001,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
2074,44139,2,26,52199.89,9.1274,12,0,0,2.499923,117.4872,843.6406855,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
5384,12954,1,23,29149.52,12.695310000000001,12,0,0,55.750530000000005,194.9699,5026.107394,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0
2208,1330,3,47,16752.3,13.05828,13,0,0,7.394788,265.1283,1449.160419,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0
6123,1539,3,82,22121.83,10.12157,18,2,2,67.73428,149.9598,5767.903799000001,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
2254,19980,3,74,18527.27,17.24567,17,1,1,6.791156,179.9476,797.3327965,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
9126,17768,1,89,4492.36,8.853702,15,0,0,58.11303,232.6415,5253.956688,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0
1793,4721,0,67,61039.69,8.247672688,15,1,1,1.9216478469999998,230.105118,695.6222319,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
1385,2557,3,24,47256.46,9.066791953,16,0,1,10.55675189,192.470522,1437.241364,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
315,3232,3,72,74061.48,5.863179258,16,0,0,12.4767812,139.965008,1778.733282,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7923,4986,1,43,34164.73,15.53819,12,0,0,64.2522,159.9642,5722.812198,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
5325,11540,3,32,28696.57,10.26758,15,0,0,67.24986,144.9607,5811.4973899999995,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
4468,5849,1,49,110960.3,6.418039,14,1,0,9.790274,137.4392,1027.652777,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5181,287,6,52,21008.54,9.382813,9,1,1,40.35625,152.5022,3894.456441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
660,20586,1,65,47738.37,11.284594,11,1,0,5.991017375,214.966286,961.1315870999999,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1
8998,2984,0,38,9800.21,8.262437,11,1,0,71.65648,137.4698,6396.071626,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
8909,4350,0,53,81087.13,13.08874,12,1,0,43.5663,142.4713,4254.251624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
9412,221,0,84,2635.94,10.49267,13,0,0,50.58579,204.9496,4395.076801,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0
7774,859,9,43,26157.03,13.83721,19,2,1,57.33546,159.9794,5658.1197950000005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
4609,1827,3,24,15091.63,6.649137,13,1,0,8.824036999999999,144.9889,1670.183322,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1
2459,30873,3,73,22663.77,14.681579999999999,11,1,0,16.56317,127.4601,1881.485804,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2783,114,2,88,58508.34,9.21677,12,0,0,18.94429,210.138,2087.462333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0
7354,39523,0,29,26280.72,8.566455,14,2,0,45.912009999999995,232.6707,4492.115868,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1
3701,680,4,22,69455.07,10.388819999999999,14,1,2,4.434036,162.4676,1301.182014,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
7999,7360,0,76,22875.95,7.134899000000001,6,0,0,66.21743000000001,245.132,6013.898703,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
1080,7811,1,21,28727.43,10.55414085,11,1,0,19.58895462,139.98300600000002,2323.477681,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
1732,7637,0,46,40743.83,12.81300692,12,0,0,19.93726012,182.45383,1914.400241,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
9484,587,3,51,75454.23,6.579744,11,5,1,64.95028,182.4608,5745.359728,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6938,609,0,86,23896.88,12.94323,12,0,1,61.02336999999999,142.4689,5530.3758210000005,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
5806,170,0,53,21581.2,10.25287,11,2,1,67.61943000000001,149.9598,5761.220242,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
9675,1433,3,37,48050.5,5.832515,13,2,1,68.4414,127.4783,6381.433865999999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6029,27101,0,82,86574.82,9.724008999999999,11,1,0,63.861740000000005,125.0073,5280.455768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
8408,8774,1,30,2468.7,9.485819000000001,14,2,0,64.08859,149.989,5732.340761,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1
6645,40439,3,40,7873.98,10.02478,14,1,1,54.973490000000005,137.4684,4892.895989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
4486,13981,0,28,93909.59,9.472208,8,0,0,12.75395,202.4433,1438.364422,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
4856,26659,0,48,68204.46,9.399937,19,2,1,5.124495,192.4705,821.0926195000001,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
2312,7531,3,53,11926.59,8.06957,14,2,0,6.816014,257.6375,1799.8825769999999,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
0,38,0,68,28561.99,7.9783229470000006,10,0,1,6.795512947000001,172.45551899999998,904.5361101999999,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
2602,107,2,30,9336.09,14.274239999999999,15,1,0,14.01692,207.4754,2099.82555,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
4851,615,4,63,5362.71,7.571298,13,0,1,5.236648000000001,210.138,1060.76878,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
4074,3241,0,20,119318.8,8.373683999999999,11,1,0,14.87243,174.9581,2163.007664,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
6662,1543,1,36,51474.72,14.510129999999998,12,2,0,59.63287,202.65,6036.630597,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
7087,2306,1,85,66002.64,10.46147,11,1,0,63.64488000000001,197.4725,5991.256643,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
1259,7033,0,55,3811.96,7.518278856,15,0,0,5.174032539,104.964303,820.9557127,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8495,19419,1,75,99132.61,9.073224,10,0,0,70.99524,202.4433,6087.218845,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
5479,13019,0,71,13044.82,13.760370000000002,12,1,0,63.59925,139.9816,5559.919752000001,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
8925,671,0,89,93474.78,10.06,11,0,1,54.99066,139.9979,4622.6806719999995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
6086,16394,9,57,60943.41,13.576220000000001,17,2,0,56.7924,117.4858,5184.100141,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
7207,22602,1,67,40683.97,13.47376,16,0,0,48.56111,179.9794,4282.995447,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0
7441,94512,3,78,9726.8,9.282099,12,0,0,64.91269,114.9728,5390.143405,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3612,1121,10,38,66315.62,1.516497,14,2,1,2.911327,132.466,1317.2084220000002,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
265,7655,1,52,15934.12,4.255224068,12,0,1,23.79323993,275.133571,2677.7404100000003,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1
924,200,0,84,12571.62,12.58586084,11,1,1,14.44810037,120.003499,1424.117227,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
3636,7011,1,59,23804.97,10.1896,11,0,0,1.110729,210.1518,724.2830732000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0
2901,4787,0,18,32713.07,12.54931,13,0,0,9.448433999999999,252.6378,1489.056859,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
2147,1136,2,23,27135.0,10.01972,8,2,0,16.64818,92.45514,1923.2854579999998,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4481,4075,0,73,12409.38,11.16634,15,1,0,5.364815,152.4907,786.0813559,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
1730,2473,1,75,10494.28,10.7481104,14,1,1,9.490754438,149.97071499999998,980.0465426000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
7683,52922,0,30,37073.43,8.298192,13,3,1,57.114090000000004,147.4893,4911.224326,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
8538,3157,1,67,37390.82,9.457734,12,1,0,68.6504,235.1591,6217.645459,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
4470,687,4,33,1405.18,6.808472,16,3,1,8.263919999999999,152.4742,1514.229261,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
4327,10790,0,24,2781.14,13.17201,11,0,1,5.682535,207.4974,942.7449518,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0
4791,3139,2,56,44499.17,11.21058,12,0,0,4.320048,194.9663,1215.716688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
1155,24147,3,33,53862.8,2.9447710910000002,13,1,0,10.39427126,192.470522,1312.1343160000001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
8414,2775,0,31,19683.44,10.31058,13,3,0,53.86603,242.6326,5123.028136,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
6446,329,1,31,6193.94,9.843695,15,3,0,56.799780000000005,137.4686,4911.905543,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3179,8171,1,76,12750.09,12.80149,5,0,0,1.324008,117.4835,284.49226630000004,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
7432,3112,2,36,45399.13,10.60927,11,0,0,45.23339,114.9976,4070.8010170000002,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
3316,394,0,66,30663.14,6.6977199999999995,13,2,2,4.656535,255.1372,1012.4607550000001,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
5006,1539,0,23,55448.47,16.09504,6,0,0,69.33909,117.4686,6430.574874,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
3671,4555,4,35,29179.15,7.449366,13,0,0,3.911083,172.4848,971.4767445,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0
9849,2613,1,32,134443.3,7.225885000000001,11,0,0,53.205569999999994,144.9607,4516.882554,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4255,5849,3,59,41302.92,14.767879999999998,17,0,0,6.322807,235.1591,1198.455198,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0
7326,1312,1,89,13219.33,5.341231,10,1,0,49.61909,265.147,4629.932238,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0
3467,56790,1,54,60633.22,10.85863,19,0,0,18.80644,194.9699,1893.522906,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
6457,902,0,56,21929.84,13.687679999999999,10,0,1,65.05715,107.48200000000001,5799.574085,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
5492,9165,2,32,11981.69,10.514339999999999,17,0,0,68.37005,162.4676,6484.666128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
8981,748,5,69,46923.98,10.66439,15,3,1,70.26886999999999,179.9476,6076.5223479999995,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
3817,111,0,46,49870.24,7.574928,11,1,0,2.440105,160.0122,546.329954,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0
7080,60,0,30,12942.35,9.110263,10,2,1,61.19712,139.9568,5393.585005,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
2980,8412,9,38,19990.91,5.582356,11,1,0,2.117403,182.4676,885.4473166000001,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
5999,25248,3,65,28627.89,5.636932,12,1,0,71.88705,182.447,6269.306466,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
4065,27612,0,73,57265.89,7.706587,14,2,1,20.84965,242.6326,2280.034122,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
3003,9583,3,46,48267.33,6.566714,13,1,0,5.944147,164.9853,1429.7090660000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0
6496,14687,4,73,31717.01,14.324720000000001,15,1,0,57.83255,114.9658,4937.838244,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
9588,5394,4,60,30939.83,6.545932,14,2,1,66.56345999999999,147.4601,5638.313929,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
9091,10045,1,27,66840.39,11.76937,11,0,0,62.236430000000006,187.4811,6183.9457090000005,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
5066,1336,0,30,27824.15,12.13663,13,0,0,42.74672,245.14700000000002,4595.920043,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
4279,642,1,87,32855.22,11.286589999999999,14,2,0,11.32392,137.4872,922.3842497000002,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
9796,32261,1,81,12944.18,11.34192,8,0,1,56.401219999999995,147.4738,4725.259403,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
7593,2892,3,52,62132.48,5.0868269999999995,10,2,0,70.85781999999999,162.4653,6607.644904,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
3143,688,3,22,46677.89,5.107328,14,1,0,2.408011,139.965,1117.651858,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
55,4969,1,58,62359.91,10.91594785,11,1,1,13.98666226,129.96209299999998,1840.628269,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3798,16352,3,44,131265.4,11.18582,14,0,0,12.283710000000001,287.6427,1873.849553,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
4893,1913,0,55,87320.1,10.189969999999999,10,2,0,4.484822,104.9643,764.4832552999999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1034,2856,0,51,55625.04,6.245748922000001,8,1,2,4.354733929,172.47417,680.5565136,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
8569,1593,2,77,67619.72,7.505205,15,0,0,65.36251999999999,197.5169,5814.585969,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
9200,3422,1,82,31023.93,7.945183,13,0,0,52.305209999999995,149.9378,4956.677539,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8442,44300,1,43,89970.37,11.44246,9,1,1,43.69814,235.1555,4732.920025,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0
1841,142,0,25,89524.54,10.8180306,8,2,3,2.111376258,129.976324,662.6103492999999,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
